x,y,bullet,zone
20,293,0.0,OutsidePlane
20,294,0.0,OutsidePlane
20,295,0.0,OutsidePlane
20,296,0.0,OutsidePlane
20,297,0.0,OutsidePlane
20,298,0.0,OutsidePlane
20,299,0.0,OutsidePlane
20,300,0.0,OutsidePlane
20,301,0.0,OutsidePlane
20,302,0.0,OutsidePlane
20,303,0.0,OutsidePlane
20,304,0.0,OutsidePlane
20,305,0.0,OutsidePlane
20,306,0.0,OutsidePlane
20,307,0.0,OutsidePlane
20,308,0.0,OutsidePlane
20,309,0.0,OutsidePlane
20,310,0.0,OutsidePlane
20,311,0.0,OutsidePlane
20,312,0.0,OutsidePlane
20,313,0.0,OutsidePlane
20,314,0.0,OutsidePlane
20,315,0.0,OutsidePlane
20,316,0.0,OutsidePlane
20,317,0.0,OutsidePlane
20,318,0.0,OutsidePlane
20,319,0.0,OutsidePlane
20,320,0.0,OutsidePlane
20,321,0.0,OutsidePlane
20,322,0.0,OutsidePlane
20,323,0.0,OutsidePlane
20,324,0.0,OutsidePlane
20,325,0.0,OutsidePlane
20,326,0.0,OutsidePlane
20,327,0.0,OutsidePlane
20,328,0.0,OutsidePlane
20,329,0.0,OutsidePlane
20,330,0.0,OutsidePlane
20,331,0.0,OutsidePlane
20,332,0.0,OutsidePlane
20,333,0.0,OutsidePlane
20,334,0.0,OutsidePlane
20,335,0.0,OutsidePlane
20,336,0.0,OutsidePlane
20,337,0.0,OutsidePlane
20,338,0.0,OutsidePlane
20,339,0.0,OutsidePlane
20,340,0.0,OutsidePlane
20,341,0.0,OutsidePlane
20,342,0.0,OutsidePlane
20,343,0.0,OutsidePlane
20,344,0.0,OutsidePlane
20,345,0.0,OutsidePlane
20,346,0.0,OutsidePlane
20,347,0.0,OutsidePlane
20,348,0.0,OutsidePlane
20,349,0.0,OutsidePlane
21,0,0.0,OutsidePlane
21,1,0.0,OutsidePlane
21,2,0.0,OutsidePlane
21,3,0.0,OutsidePlane
21,4,0.0,OutsidePlane
21,5,0.0,OutsidePlane
21,6,0.0,OutsidePlane
21,7,0.0,OutsidePlane
21,8,0.0,OutsidePlane
21,9,0.0,OutsidePlane
21,10,0.0,OutsidePlane
21,11,0.0,OutsidePlane
21,12,0.0,OutsidePlane
21,13,0.0,OutsidePlane
21,14,0.0,OutsidePlane
21,15,0.0,OutsidePlane
21,16,0.0,OutsidePlane
21,17,0.0,OutsidePlane
21,18,0.0,OutsidePlane
21,19,0.0,OutsidePlane
21,20,0.0,OutsidePlane
21,21,0.0,OutsidePlane
21,22,0.0,OutsidePlane
21,23,0.0,OutsidePlane
21,24,0.0,OutsidePlane
21,25,0.0,OutsidePlane
21,26,0.0,OutsidePlane
21,27,0.0,OutsidePlane
21,28,0.0,OutsidePlane
21,29,0.0,OutsidePlane
21,30,0.0,OutsidePlane
21,31,0.0,OutsidePlane
21,32,0.0,OutsidePlane
21,33,0.0,OutsidePlane
21,34,0.0,OutsidePlane
21,35,0.0,OutsidePlane
21,36,0.0,OutsidePlane
21,37,0.0,OutsidePlane
21,38,0.0,OutsidePlane
21,39,0.0,OutsidePlane
21,40,0.0,OutsidePlane
21,41,0.0,OutsidePlane
21,42,0.0,OutsidePlane
21,43,0.0,OutsidePlane
21,44,0.0,OutsidePlane
21,45,0.0,OutsidePlane
21,46,0.0,OutsidePlane
21,47,0.0,OutsidePlane
21,48,0.0,OutsidePlane
21,49,0.0,OutsidePlane
21,50,0.0,OutsidePlane
21,51,0.0,OutsidePlane
21,52,0.0,OutsidePlane
21,53,0.0,OutsidePlane
21,54,0.0,OutsidePlane
21,55,0.0,OutsidePlane
21,56,0.0,OutsidePlane
21,57,0.0,OutsidePlane
21,58,0.0,OutsidePlane
21,59,0.0,OutsidePlane
21,60,0.0,OutsidePlane
21,61,0.0,OutsidePlane
21,62,0.0,OutsidePlane
21,63,0.0,OutsidePlane
21,64,0.0,OutsidePlane
21,65,0.0,OutsidePlane
21,66,0.0,OutsidePlane
21,67,0.0,OutsidePlane
21,68,0.0,OutsidePlane
21,69,0.0,OutsidePlane
21,70,0.0,OutsidePlane
21,71,0.0,OutsidePlane
21,72,0.0,OutsidePlane
21,73,0.0,OutsidePlane
21,74,0.0,OutsidePlane
21,75,0.0,OutsidePlane
21,76,0.0,OutsidePlane
21,77,0.0,OutsidePlane
21,78,0.0,OutsidePlane
21,79,0.0,OutsidePlane
21,80,0.0,OutsidePlane
21,81,0.0,OutsidePlane
21,82,0.0,OutsidePlane
21,83,0.0,OutsidePlane
21,84,0.0,OutsidePlane
21,85,0.0,OutsidePlane
21,86,0.0,OutsidePlane
21,87,0.0,OutsidePlane
21,88,0.0,OutsidePlane
21,89,0.0,OutsidePlane
21,90,0.0,OutsidePlane
21,91,0.0,OutsidePlane
21,92,0.0,OutsidePlane
21,93,0.0,OutsidePlane
21,94,0.0,OutsidePlane
21,95,0.0,OutsidePlane
21,96,0.0,OutsidePlane
21,97,0.0,OutsidePlane
21,98,0.0,OutsidePlane
21,99,0.0,OutsidePlane
21,100,0.0,OutsidePlane
21,101,0.0,OutsidePlane
21,102,0.0,OutsidePlane
21,103,0.0,OutsidePlane
21,104,0.0,OutsidePlane
21,105,0.0,OutsidePlane
21,106,0.0,OutsidePlane
21,107,0.0,OutsidePlane
21,108,0.0,OutsidePlane
21,109,0.0,OutsidePlane
21,110,0.0,OutsidePlane
21,111,0.0,OutsidePlane
21,112,0.0,OutsidePlane
21,113,0.0,OutsidePlane
21,114,0.0,OutsidePlane
21,115,0.0,OutsidePlane
21,116,0.0,OutsidePlane
21,117,0.0,OutsidePlane
21,118,0.0,OutsidePlane
21,119,0.0,OutsidePlane
21,120,0.0,OutsidePlane
21,121,0.0,OutsidePlane
21,122,0.0,OutsidePlane
21,123,0.0,OutsidePlane
21,124,0.0,OutsidePlane
21,125,0.0,OutsidePlane
21,126,0.0,OutsidePlane
21,127,0.0,OutsidePlane
21,128,0.0,OutsidePlane
21,129,0.0,OutsidePlane
21,130,0.0,OutsidePlane
21,131,0.0,OutsidePlane
21,132,0.0,OutsidePlane
21,133,0.0,OutsidePlane
21,134,0.0,OutsidePlane
21,135,0.0,OutsidePlane
21,136,0.0,OutsidePlane
21,137,0.0,OutsidePlane
21,138,0.0,OutsidePlane
21,139,0.0,OutsidePlane
21,140,0.0,OutsidePlane
21,141,0.0,OutsidePlane
21,142,0.0,OutsidePlane
21,143,0.0,OutsidePlane
21,144,0.0,OutsidePlane
21,145,0.0,OutsidePlane
21,146,0.0,OutsidePlane
21,147,0.0,OutsidePlane
21,148,0.0,OutsidePlane
21,149,0.0,OutsidePlane
21,150,0.0,OutsidePlane
21,151,0.0,OutsidePlane
21,152,0.0,OutsidePlane
21,153,0.0,OutsidePlane
21,154,0.0,OutsidePlane
21,155,0.0,OutsidePlane
21,156,0.0,OutsidePlane
21,157,0.0,OutsidePlane
21,158,0.0,OutsidePlane
21,159,0.0,OutsidePlane
21,160,0.0,OutsidePlane
21,161,0.0,OutsidePlane
21,162,0.0,OutsidePlane
21,163,0.0,OutsidePlane
21,164,0.0,OutsidePlane
21,165,0.0,OutsidePlane
21,166,0.0,OutsidePlane
21,167,,B
21,168,,B
21,169,,B
21,170,,B
21,171,,B
21,172,,B
21,173,,B
21,174,,B
21,175,,B
21,176,,B
21,177,,B
21,178,,B
21,179,,B
21,180,0.0,OutsidePlane
21,181,0.0,OutsidePlane
21,182,0.0,OutsidePlane
21,183,0.0,OutsidePlane
21,184,0.0,OutsidePlane
21,185,0.0,OutsidePlane
21,186,0.0,OutsidePlane
21,187,0.0,OutsidePlane
21,188,0.0,OutsidePlane
21,189,0.0,OutsidePlane
21,190,0.0,OutsidePlane
21,191,0.0,OutsidePlane
21,192,0.0,OutsidePlane
21,193,0.0,OutsidePlane
21,194,0.0,OutsidePlane
21,195,0.0,OutsidePlane
21,196,0.0,OutsidePlane
21,197,0.0,OutsidePlane
21,198,0.0,OutsidePlane
21,199,0.0,OutsidePlane
21,200,0.0,OutsidePlane
21,201,0.0,OutsidePlane
21,202,0.0,OutsidePlane
21,203,0.0,OutsidePlane
21,204,0.0,OutsidePlane
21,205,0.0,OutsidePlane
21,206,0.0,OutsidePlane
21,207,0.0,OutsidePlane
21,208,0.0,OutsidePlane
21,209,0.0,OutsidePlane
21,210,0.0,OutsidePlane
21,211,0.0,OutsidePlane
21,212,0.0,OutsidePlane
21,213,0.0,OutsidePlane
21,214,0.0,OutsidePlane
21,215,0.0,OutsidePlane
21,216,0.0,OutsidePlane
21,217,0.0,OutsidePlane
21,218,0.0,OutsidePlane
21,219,0.0,OutsidePlane
21,220,0.0,OutsidePlane
21,221,0.0,OutsidePlane
21,222,0.0,OutsidePlane
21,223,0.0,OutsidePlane
21,224,0.0,OutsidePlane
21,225,0.0,OutsidePlane
21,226,0.0,OutsidePlane
21,227,0.0,OutsidePlane
21,228,0.0,OutsidePlane
21,229,0.0,OutsidePlane
21,230,0.0,OutsidePlane
21,231,0.0,OutsidePlane
21,232,0.0,OutsidePlane
21,233,0.0,OutsidePlane
21,234,0.0,OutsidePlane
21,235,0.0,OutsidePlane
21,236,0.0,OutsidePlane
21,237,0.0,OutsidePlane
21,238,0.0,OutsidePlane
21,239,0.0,OutsidePlane
21,240,0.0,OutsidePlane
21,241,0.0,OutsidePlane
21,242,0.0,OutsidePlane
21,243,0.0,OutsidePlane
21,244,0.0,OutsidePlane
21,245,0.0,OutsidePlane
21,246,0.0,OutsidePlane
21,247,0.0,OutsidePlane
21,248,0.0,OutsidePlane
21,249,0.0,OutsidePlane
21,250,0.0,OutsidePlane
21,251,0.0,OutsidePlane
21,252,0.0,OutsidePlane
21,253,0.0,OutsidePlane
21,254,0.0,OutsidePlane
21,255,0.0,OutsidePlane
21,256,0.0,OutsidePlane
21,257,0.0,OutsidePlane
21,258,0.0,OutsidePlane
21,259,0.0,OutsidePlane
21,260,0.0,OutsidePlane
21,261,0.0,OutsidePlane
21,262,0.0,OutsidePlane
21,263,0.0,OutsidePlane
21,264,0.0,OutsidePlane
21,265,0.0,OutsidePlane
21,266,0.0,OutsidePlane
21,267,0.0,OutsidePlane
21,268,0.0,OutsidePlane
21,269,0.0,OutsidePlane
21,270,0.0,OutsidePlane
21,271,0.0,OutsidePlane
21,272,0.0,OutsidePlane
21,273,0.0,OutsidePlane
21,274,0.0,OutsidePlane
21,275,0.0,OutsidePlane
21,276,0.0,OutsidePlane
21,277,0.0,OutsidePlane
21,278,0.0,OutsidePlane
21,279,0.0,OutsidePlane
21,280,0.0,OutsidePlane
21,281,0.0,OutsidePlane
21,282,0.0,OutsidePlane
21,283,0.0,OutsidePlane
21,284,0.0,OutsidePlane
21,285,0.0,OutsidePlane
21,286,0.0,OutsidePlane
21,287,0.0,OutsidePlane
21,288,0.0,OutsidePlane
21,289,0.0,OutsidePlane
21,290,0.0,OutsidePlane
21,291,0.0,OutsidePlane
21,292,0.0,OutsidePlane
21,293,0.0,OutsidePlane
21,294,0.0,OutsidePlane
21,295,0.0,OutsidePlane
21,296,0.0,OutsidePlane
21,297,0.0,OutsidePlane
21,298,0.0,OutsidePlane
21,299,0.0,OutsidePlane
21,300,0.0,OutsidePlane
21,301,0.0,OutsidePlane
21,302,0.0,OutsidePlane
21,303,0.0,OutsidePlane
21,304,0.0,OutsidePlane
21,305,0.0,OutsidePlane
21,306,0.0,OutsidePlane
21,307,0.0,OutsidePlane
21,308,0.0,OutsidePlane
21,309,0.0,OutsidePlane
21,310,0.0,OutsidePlane
21,311,0.0,OutsidePlane
21,312,0.0,OutsidePlane
21,313,0.0,OutsidePlane
21,314,0.0,OutsidePlane
21,315,0.0,OutsidePlane
21,316,0.0,OutsidePlane
21,317,0.0,OutsidePlane
21,318,0.0,OutsidePlane
21,319,0.0,OutsidePlane
21,320,0.0,OutsidePlane
21,321,0.0,OutsidePlane
21,322,0.0,OutsidePlane
21,323,0.0,OutsidePlane
21,324,0.0,OutsidePlane
21,325,0.0,OutsidePlane
21,326,0.0,OutsidePlane
21,327,0.0,OutsidePlane
21,328,0.0,OutsidePlane
21,329,0.0,OutsidePlane
21,330,0.0,OutsidePlane
21,331,0.0,OutsidePlane
21,332,0.0,OutsidePlane
21,333,0.0,OutsidePlane
21,334,0.0,OutsidePlane
21,335,0.0,OutsidePlane
21,336,0.0,OutsidePlane
21,337,0.0,OutsidePlane
21,338,0.0,OutsidePlane
21,339,0.0,OutsidePlane
21,340,0.0,OutsidePlane
21,341,0.0,OutsidePlane
21,342,0.0,OutsidePlane
21,343,0.0,OutsidePlane
21,344,0.0,OutsidePlane
21,345,0.0,OutsidePlane
21,346,0.0,OutsidePlane
21,347,0.0,OutsidePlane
21,348,0.0,OutsidePlane
21,349,0.0,OutsidePlane
22,0,0.0,OutsidePlane
22,1,0.0,OutsidePlane
22,2,0.0,OutsidePlane
22,3,0.0,OutsidePlane
22,4,0.0,OutsidePlane
22,5,0.0,OutsidePlane
22,6,0.0,OutsidePlane
22,7,0.0,OutsidePlane
22,8,0.0,OutsidePlane
22,9,0.0,OutsidePlane
22,10,0.0,OutsidePlane
22,11,0.0,OutsidePlane
22,12,0.0,OutsidePlane
22,13,0.0,OutsidePlane
22,14,0.0,OutsidePlane
22,15,0.0,OutsidePlane
22,16,0.0,OutsidePlane
22,17,0.0,OutsidePlane
22,18,0.0,OutsidePlane
22,19,0.0,OutsidePlane
22,20,0.0,OutsidePlane
22,21,0.0,OutsidePlane
22,22,0.0,OutsidePlane
22,23,0.0,OutsidePlane
22,24,0.0,OutsidePlane
22,25,0.0,OutsidePlane
22,26,0.0,OutsidePlane
22,27,0.0,OutsidePlane
22,28,0.0,OutsidePlane
22,29,0.0,OutsidePlane
22,30,0.0,OutsidePlane
22,31,0.0,OutsidePlane
22,32,0.0,OutsidePlane
22,33,0.0,OutsidePlane
22,34,0.0,OutsidePlane
22,35,0.0,OutsidePlane
22,36,0.0,OutsidePlane
22,37,0.0,OutsidePlane
22,38,0.0,OutsidePlane
22,39,0.0,OutsidePlane
22,40,0.0,OutsidePlane
22,41,0.0,OutsidePlane
22,42,0.0,OutsidePlane
22,43,0.0,OutsidePlane
22,44,0.0,OutsidePlane
22,45,0.0,OutsidePlane
22,46,0.0,OutsidePlane
22,47,0.0,OutsidePlane
22,48,0.0,OutsidePlane
22,49,0.0,OutsidePlane
22,50,0.0,OutsidePlane
22,51,0.0,OutsidePlane
22,52,0.0,OutsidePlane
22,53,0.0,OutsidePlane
22,54,0.0,OutsidePlane
22,55,0.0,OutsidePlane
22,56,0.0,OutsidePlane
22,57,0.0,OutsidePlane
22,58,0.0,OutsidePlane
22,59,0.0,OutsidePlane
22,60,0.0,OutsidePlane
22,61,0.0,OutsidePlane
22,62,0.0,OutsidePlane
22,63,0.0,OutsidePlane
22,64,0.0,OutsidePlane
22,65,0.0,OutsidePlane
22,66,0.0,OutsidePlane
22,67,0.0,OutsidePlane
22,68,0.0,OutsidePlane
22,69,0.0,OutsidePlane
22,70,0.0,OutsidePlane
22,71,0.0,OutsidePlane
22,72,0.0,OutsidePlane
22,73,0.0,OutsidePlane
22,74,0.0,OutsidePlane
22,75,0.0,OutsidePlane
22,76,0.0,OutsidePlane
22,77,0.0,OutsidePlane
22,78,0.0,OutsidePlane
22,79,0.0,OutsidePlane
22,80,0.0,OutsidePlane
22,81,0.0,OutsidePlane
22,82,0.0,OutsidePlane
22,83,0.0,OutsidePlane
22,84,0.0,OutsidePlane
22,85,0.0,OutsidePlane
22,86,0.0,OutsidePlane
22,87,0.0,OutsidePlane
22,88,0.0,OutsidePlane
22,89,0.0,OutsidePlane
22,90,0.0,OutsidePlane
22,91,0.0,OutsidePlane
22,92,0.0,OutsidePlane
22,93,0.0,OutsidePlane
22,94,0.0,OutsidePlane
22,95,0.0,OutsidePlane
22,96,0.0,OutsidePlane
22,97,0.0,OutsidePlane
22,98,0.0,OutsidePlane
22,99,0.0,OutsidePlane
22,100,0.0,OutsidePlane
22,101,0.0,OutsidePlane
22,102,0.0,OutsidePlane
22,103,0.0,OutsidePlane
22,104,0.0,OutsidePlane
22,105,0.0,OutsidePlane
22,106,0.0,OutsidePlane
22,107,0.0,OutsidePlane
22,108,0.0,OutsidePlane
22,109,0.0,OutsidePlane
22,110,0.0,OutsidePlane
22,111,0.0,OutsidePlane
22,112,0.0,OutsidePlane
22,113,0.0,OutsidePlane
22,114,0.0,OutsidePlane
22,115,0.0,OutsidePlane
22,116,0.0,OutsidePlane
22,117,0.0,OutsidePlane
22,118,0.0,OutsidePlane
22,119,0.0,OutsidePlane
22,120,0.0,OutsidePlane
22,121,0.0,OutsidePlane
22,122,0.0,OutsidePlane
22,123,0.0,OutsidePlane
22,124,0.0,OutsidePlane
22,125,0.0,OutsidePlane
22,126,0.0,OutsidePlane
22,127,0.0,OutsidePlane
22,128,0.0,OutsidePlane
22,129,0.0,OutsidePlane
22,130,0.0,OutsidePlane
22,131,0.0,OutsidePlane
22,132,0.0,OutsidePlane
22,133,0.0,OutsidePlane
22,134,0.0,OutsidePlane
22,135,0.0,OutsidePlane
22,136,0.0,OutsidePlane
22,137,0.0,OutsidePlane
22,138,0.0,OutsidePlane
22,139,0.0,OutsidePlane
22,140,0.0,OutsidePlane
22,141,0.0,OutsidePlane
22,142,0.0,OutsidePlane
22,143,0.0,OutsidePlane
22,144,0.0,OutsidePlane
22,145,0.0,OutsidePlane
22,146,0.0,OutsidePlane
22,147,0.0,OutsidePlane
22,148,0.0,OutsidePlane
22,149,0.0,OutsidePlane
22,150,0.0,OutsidePlane
22,151,0.0,OutsidePlane
22,152,0.0,OutsidePlane
22,153,0.0,OutsidePlane
22,154,0.0,OutsidePlane
22,155,0.0,OutsidePlane
22,156,0.0,OutsidePlane
22,157,0.0,OutsidePlane
22,158,0.0,OutsidePlane
22,159,0.0,OutsidePlane
22,160,0.0,OutsidePlane
22,161,0.0,OutsidePlane
22,162,0.0,OutsidePlane
22,163,0.0,OutsidePlane
22,164,0.0,OutsidePlane
22,165,0.0,OutsidePlane
22,166,,B
22,167,,B
22,168,,B
22,169,,B
22,170,,B
22,171,,B
22,172,,B
22,173,,B
22,174,,B
22,175,,B
22,176,,B
22,177,,B
22,178,,B
22,179,,B
22,180,0.0,OutsidePlane
22,181,0.0,OutsidePlane
22,182,0.0,OutsidePlane
22,183,0.0,OutsidePlane
22,184,0.0,OutsidePlane
22,185,0.0,OutsidePlane
22,186,0.0,OutsidePlane
22,187,0.0,OutsidePlane
22,188,0.0,OutsidePlane
22,189,0.0,OutsidePlane
22,190,0.0,OutsidePlane
22,191,0.0,OutsidePlane
22,192,0.0,OutsidePlane
22,193,0.0,OutsidePlane
22,194,0.0,OutsidePlane
22,195,0.0,OutsidePlane
22,196,0.0,OutsidePlane
22,197,0.0,OutsidePlane
22,198,0.0,OutsidePlane
22,199,0.0,OutsidePlane
22,200,0.0,OutsidePlane
22,201,0.0,OutsidePlane
22,202,0.0,OutsidePlane
22,203,0.0,OutsidePlane
22,204,0.0,OutsidePlane
22,205,0.0,OutsidePlane
22,206,0.0,OutsidePlane
22,207,0.0,OutsidePlane
22,208,0.0,OutsidePlane
22,209,0.0,OutsidePlane
22,210,0.0,OutsidePlane
22,211,0.0,OutsidePlane
22,212,0.0,OutsidePlane
22,213,0.0,OutsidePlane
22,214,0.0,OutsidePlane
22,215,0.0,OutsidePlane
22,216,0.0,OutsidePlane
22,217,0.0,OutsidePlane
22,218,0.0,OutsidePlane
22,219,0.0,OutsidePlane
22,220,0.0,OutsidePlane
22,221,0.0,OutsidePlane
22,222,0.0,OutsidePlane
22,223,0.0,OutsidePlane
22,224,0.0,OutsidePlane
22,225,0.0,OutsidePlane
22,226,0.0,OutsidePlane
22,227,0.0,OutsidePlane
22,228,0.0,OutsidePlane
22,229,0.0,OutsidePlane
22,230,0.0,OutsidePlane
22,231,0.0,OutsidePlane
22,232,0.0,OutsidePlane
22,233,0.0,OutsidePlane
22,234,0.0,OutsidePlane
22,235,0.0,OutsidePlane
22,236,0.0,OutsidePlane
22,237,0.0,OutsidePlane
22,238,0.0,OutsidePlane
22,239,0.0,OutsidePlane
22,240,0.0,OutsidePlane
22,241,0.0,OutsidePlane
22,242,0.0,OutsidePlane
22,243,0.0,OutsidePlane
22,244,0.0,OutsidePlane
22,245,0.0,OutsidePlane
22,246,0.0,OutsidePlane
22,247,0.0,OutsidePlane
22,248,0.0,OutsidePlane
22,249,0.0,OutsidePlane
22,250,0.0,OutsidePlane
22,251,0.0,OutsidePlane
22,252,0.0,OutsidePlane
22,253,0.0,OutsidePlane
22,254,0.0,OutsidePlane
22,255,0.0,OutsidePlane
22,256,0.0,OutsidePlane
22,257,0.0,OutsidePlane
22,258,0.0,OutsidePlane
22,259,0.0,OutsidePlane
22,260,0.0,OutsidePlane
22,261,0.0,OutsidePlane
22,262,0.0,OutsidePlane
22,263,0.0,OutsidePlane
22,264,0.0,OutsidePlane
22,265,0.0,OutsidePlane
22,266,0.0,OutsidePlane
22,267,0.0,OutsidePlane
22,268,0.0,OutsidePlane
22,269,0.0,OutsidePlane
22,270,0.0,OutsidePlane
22,271,0.0,OutsidePlane
22,272,0.0,OutsidePlane
22,273,0.0,OutsidePlane
22,274,0.0,OutsidePlane
22,275,0.0,OutsidePlane
22,276,0.0,OutsidePlane
22,277,0.0,OutsidePlane
22,278,0.0,OutsidePlane
22,279,0.0,OutsidePlane
22,280,0.0,OutsidePlane
22,281,0.0,OutsidePlane
22,282,0.0,OutsidePlane
22,283,0.0,OutsidePlane
22,284,0.0,OutsidePlane
22,285,0.0,OutsidePlane
22,286,0.0,OutsidePlane
22,287,0.0,OutsidePlane
22,288,0.0,OutsidePlane
22,289,0.0,OutsidePlane
22,290,0.0,OutsidePlane
22,291,0.0,OutsidePlane
22,292,0.0,OutsidePlane
22,293,0.0,OutsidePlane
22,294,0.0,OutsidePlane
22,295,0.0,OutsidePlane
22,296,0.0,OutsidePlane
22,297,0.0,OutsidePlane
22,298,0.0,OutsidePlane
22,299,0.0,OutsidePlane
22,300,0.0,OutsidePlane
22,301,0.0,OutsidePlane
22,302,0.0,OutsidePlane
22,303,0.0,OutsidePlane
22,304,0.0,OutsidePlane
22,305,0.0,OutsidePlane
22,306,0.0,OutsidePlane
22,307,0.0,OutsidePlane
22,308,0.0,OutsidePlane
22,309,0.0,OutsidePlane
22,310,0.0,OutsidePlane
22,311,0.0,OutsidePlane
22,312,0.0,OutsidePlane
22,313,0.0,OutsidePlane
22,314,0.0,OutsidePlane
22,315,0.0,OutsidePlane
22,316,0.0,OutsidePlane
22,317,0.0,OutsidePlane
22,318,0.0,OutsidePlane
22,319,0.0,OutsidePlane
22,320,0.0,OutsidePlane
22,321,0.0,OutsidePlane
22,322,0.0,OutsidePlane
22,323,0.0,OutsidePlane
22,324,0.0,OutsidePlane
22,325,0.0,OutsidePlane
22,326,0.0,OutsidePlane
22,327,0.0,OutsidePlane
22,328,0.0,OutsidePlane
22,329,0.0,OutsidePlane
22,330,0.0,OutsidePlane
22,331,0.0,OutsidePlane
22,332,0.0,OutsidePlane
22,333,0.0,OutsidePlane
22,334,0.0,OutsidePlane
22,335,0.0,OutsidePlane
22,336,0.0,OutsidePlane
22,337,0.0,OutsidePlane
22,338,0.0,OutsidePlane
22,339,0.0,OutsidePlane
22,340,0.0,OutsidePlane
22,341,0.0,OutsidePlane
22,342,0.0,OutsidePlane
22,343,0.0,OutsidePlane
22,344,0.0,OutsidePlane
22,345,0.0,OutsidePlane
22,346,0.0,OutsidePlane
22,347,0.0,OutsidePlane
22,348,0.0,OutsidePlane
22,349,0.0,OutsidePlane
23,0,0.0,OutsidePlane
23,1,0.0,OutsidePlane
23,2,0.0,OutsidePlane
23,3,0.0,OutsidePlane
23,4,0.0,OutsidePlane
23,5,0.0,OutsidePlane
23,6,0.0,OutsidePlane
23,7,0.0,OutsidePlane
23,8,0.0,OutsidePlane
23,9,0.0,OutsidePlane
23,10,0.0,OutsidePlane
23,11,0.0,OutsidePlane
23,12,0.0,OutsidePlane
23,13,0.0,OutsidePlane
23,14,0.0,OutsidePlane
23,15,0.0,OutsidePlane
23,16,0.0,OutsidePlane
23,17,0.0,OutsidePlane
23,18,0.0,OutsidePlane
23,19,0.0,OutsidePlane
23,20,0.0,OutsidePlane
23,21,0.0,OutsidePlane
23,22,0.0,OutsidePlane
23,23,0.0,OutsidePlane
23,24,0.0,OutsidePlane
23,25,0.0,OutsidePlane
23,26,0.0,OutsidePlane
23,27,0.0,OutsidePlane
23,28,0.0,OutsidePlane
23,29,0.0,OutsidePlane
23,30,0.0,OutsidePlane
23,31,0.0,OutsidePlane
23,32,0.0,OutsidePlane
23,33,0.0,OutsidePlane
23,34,0.0,OutsidePlane
23,35,0.0,OutsidePlane
23,36,0.0,OutsidePlane
23,37,0.0,OutsidePlane
23,38,0.0,OutsidePlane
23,39,0.0,OutsidePlane
23,40,0.0,OutsidePlane
23,41,0.0,OutsidePlane
23,42,0.0,OutsidePlane
23,43,0.0,OutsidePlane
23,44,0.0,OutsidePlane
23,45,0.0,OutsidePlane
23,46,0.0,OutsidePlane
23,47,0.0,OutsidePlane
23,48,0.0,OutsidePlane
23,49,0.0,OutsidePlane
23,50,0.0,OutsidePlane
23,51,0.0,OutsidePlane
23,52,0.0,OutsidePlane
23,53,0.0,OutsidePlane
23,54,0.0,OutsidePlane
23,55,0.0,OutsidePlane
23,56,0.0,OutsidePlane
23,57,0.0,OutsidePlane
23,58,0.0,OutsidePlane
23,59,0.0,OutsidePlane
23,60,0.0,OutsidePlane
23,61,0.0,OutsidePlane
23,62,0.0,OutsidePlane
23,63,0.0,OutsidePlane
23,64,0.0,OutsidePlane
23,65,0.0,OutsidePlane
23,66,0.0,OutsidePlane
23,67,0.0,OutsidePlane
23,68,0.0,OutsidePlane
23,69,0.0,OutsidePlane
23,70,0.0,OutsidePlane
23,71,0.0,OutsidePlane
23,72,0.0,OutsidePlane
23,73,0.0,OutsidePlane
23,74,0.0,OutsidePlane
23,75,0.0,OutsidePlane
23,76,0.0,OutsidePlane
23,77,0.0,OutsidePlane
23,78,0.0,OutsidePlane
23,79,0.0,OutsidePlane
23,80,0.0,OutsidePlane
23,81,0.0,OutsidePlane
23,82,0.0,OutsidePlane
23,83,0.0,OutsidePlane
23,84,0.0,OutsidePlane
23,85,0.0,OutsidePlane
23,86,0.0,OutsidePlane
23,87,0.0,OutsidePlane
23,88,0.0,OutsidePlane
23,89,0.0,OutsidePlane
23,90,0.0,OutsidePlane
23,91,0.0,OutsidePlane
23,92,0.0,OutsidePlane
23,93,0.0,OutsidePlane
23,94,0.0,OutsidePlane
23,95,0.0,OutsidePlane
23,96,0.0,OutsidePlane
23,97,0.0,OutsidePlane
23,98,0.0,OutsidePlane
23,99,0.0,OutsidePlane
23,100,0.0,OutsidePlane
23,101,0.0,OutsidePlane
23,102,0.0,OutsidePlane
23,103,0.0,OutsidePlane
23,104,0.0,OutsidePlane
23,105,0.0,OutsidePlane
23,106,0.0,OutsidePlane
23,107,0.0,OutsidePlane
23,108,0.0,OutsidePlane
23,109,0.0,OutsidePlane
23,110,0.0,OutsidePlane
23,111,0.0,OutsidePlane
23,112,0.0,OutsidePlane
23,113,0.0,OutsidePlane
23,114,0.0,OutsidePlane
23,115,0.0,OutsidePlane
23,116,0.0,OutsidePlane
23,117,0.0,OutsidePlane
23,118,0.0,OutsidePlane
23,119,0.0,OutsidePlane
23,120,0.0,OutsidePlane
23,121,0.0,OutsidePlane
23,122,0.0,OutsidePlane
23,123,0.0,OutsidePlane
23,124,0.0,OutsidePlane
23,125,0.0,OutsidePlane
23,126,0.0,OutsidePlane
23,127,0.0,OutsidePlane
23,128,0.0,OutsidePlane
23,129,0.0,OutsidePlane
23,130,0.0,OutsidePlane
23,131,0.0,OutsidePlane
